product_id,count
2723,105
56,105
3622,105
1224,105
3089,105
3797,105
2553,105
3614,105
1284,105
3062,104
920,104
1726,104
3762,104
1857,104
3468,104
1455,104
2616,104
3363,104
1696,104
3618,104
3438,104
3796,104
607,104
2489,103
2565,103
1804,103
3534,103
2981,103
3497,103
2837,103
3330,103
1198,103
3555,103
3811,103
3150,103
2126,103
3513,102
3562,102
1230,102
3632,102
3326,102
167,102
517,102
3812,102
3369,102
2844,102
3194,102
2455,102
3351,102
519,102
1627,102
657,102
693,101
2321,101
3670,101
1341,101
3225,101
3485,101
3835,101
159,101
2521,101
3516,101
3331,101
2088,101
3118,101
3444,101
1653,101
1069,101
1197,101
3898,100
2656,100
1847,100
950,100
3017,100
3095,100
3171,100
3295,100
3372,100
930,100
1132,100
1641,100
1651,100
1008,100
2847,100
3734,100
2694,100
3576,100
2445,100
1801,99
1813,99
3302,99
3426,99
2907,99
2824,99
2931,99
3038,99
988,99
546,99
3740,99
1031,99
3239,99
1772,99
838,99
196,99
3125,99
3188,98
2246,98
2893,98
998,98
2702,98
1296,98
2710,98
1150,98
2375,98
1439,98
2855,98
1701,97
2658,97
2367,97
3151,97
447,97
3893,97
1733,97
135,97
1793,97
2283,97
3371,97
3206,97
2856,96
1512,96
3042,96
12,96
3406,96
2212,96
911,96
3176,96
2615,96
3757,96
382,96
3290,96
1021,96
2744,95
3706,95
3782,95
3161,95
1236,95
632,95
1210,95
1506,95
465,95
1738,95
3045,95
425,95
755,95
2083,95
3689,95
518,95
2390,94
3343,94
1471,94
3787,94
156,94
3178,94
3145,94
2902,94
828,94
3185,94
1825,94
211,94
2244,94
1456,94
2496,94
3235,94
2722,93
1610,93
2901,93
3353,93
3020,93
3153,93
332,93
2138,93
3683,93
3432,93
1600,93
2124,92
2211,92
3032,92
3664,92
1954,92
2849,92
1117,92
3530,92
3119,92
2677,92
2363,92
2350,92
1007,92
2542,92
2859,92
1972,91
3100,91
3407,91
3148,91
1834,91
2047,91
1171,91
3292,91
2630,91
3837,91
2791,91
3852,91
2879,90
1642,90
3601,90
3192,90
2302,90
2193,90
3006,90
992,90
1901,90
189,90
659,90
1233,90
264,90
1761,90
3759,90
2208,90
3383,90
2043,89
311,89
3710,89
2647,89
440,89
2479,89
2516,89
1964,89
2777,89
2587,89
3366,89
1389,89
3500,88
3623,88
1381,88
2706,88
2852,88
2927,88
1149,88
1975,88
3177,88
2239,88
2918,88
3628,88
2125,88
3815,88
1304,88
784,88
2638,87
3847,87
3732,87
3279,87
724,87
1656,87
2954,87
685,87
1237,87
3665,87
2534,87
2822,87
2399,87
2269,87
1727,87
928,86
904,86
2248,86
3113,86
1630,86
1606,86
3275,86
2532,86
875,86
3473,86
2027,86
3335,86
1482,86
3575,86
2689,86
2382,86
2823,86
3604,86
3166,86
3599,85
2949,85
1361,85
2417,85
3102,85
2303,85
1693,85
3013,85
2633,85
866,85
3221,85
3200,85
3801,85
3496,85
3391,84
3764,84
1708,84
1232,84
1441,84
3441,84
650,84
863,84
1980,84
3843,84
1777,84
2552,83
2716,83
3608,83
3832,83
2203,83
752,83
690,83
1560,83
2179,83
2030,83
3137,83
3888,82
3263,82
2693,82
2611,82
1602,82
3282,82
3681,82
3484,82
2700,82
2917,82
2598,82
3453,82
3802,82
2919,82
3050,82
3846,82
2478,81
3375,81
2392,81
1992,81
1383,81
3750,81
2347,81
3697,81
3594,81
661,81
2843,81
2853,80
1266,80
3345,80
2974,80
3256,80
1937,80
3521,80
1374,80
299,80
3287,80
1475,80
2826,80
823,80
2875,79
1421,79
2865,79
3561,79
3066,79
3850,79
2913,79
2535,79
1331,79
3766,79
3269,78
3533,78
2584,78
1525,78
3532,78
1398,78
194,78
1189,78
3578,78
1079,78
3205,78
1999,78
3228,78
3328,78
3400,78
3743,77
3358,77
2688,77
1234,77
2087,77
2480,77
3588,77
3187,77
3253,77
2013,77
3736,77
678,77
2783,77
2895,76
410,76
2391,76
3492,76
1011,76
3494,76
1291,76
2514,76
3717,76
1247,76
2838,76
1854,76
3116,75
3570,75
3382,75
2351,75
3214,75
3699,75
3851,75
915,75
2721,75
110,75
2603,75
29,75
3384,75
3508,75
3907,75
3659,74
3625,74
1204,74
2260,74
3250,74
3445,74
2032,74
3649,74
1431,74
3826,74
2299,73
1920,73
2900,73
3507,73
3294,73
3860,73
3718,73
2941,73
3565,73
179,73
3201,73
3493,73
2190,73
2554,73
3568,72
697,72
1849,72
1255,72
1242,72
2195,72
2523,72
3646,72
1625,72
3583,72
3261,72
3613,72
1522,72
3609,72
2364,71
2726,71
3529,71
1289,71
3817,71
2840,71
3727,71
3610,71
43,70
730,70
1161,70
3819,70
413,70
3551,70
2648,70
2770,70
3072,70
3525,70
1563,70
3080,70
3652,70
1426,70
3841,70
3904,69
3574,69
2563,69
1900,69
844,69
1757,69
2977,69
3008,69
3751,69
497,69
2782,69
2874,69
2763,68
3106,68
3541,68
3310,68
1605,68
3183,68
2627,68
1978,68
3094,68
3021,68
1586,68
3675,68
3611,68
1688,68
2681,67
1867,67
2545,67
3111,67
2930,67
1570,67
3163,67
726,67
2915,67
2667,67
3469,67
3730,67
3842,67
1310,67
3753,67
3411,67
3483,67
2649,67
3338,67
3686,67
3499,67
3876,66
3825,66
515,66
3595,66
3259,66
3741,66
3170,66
3564,65
3474,65
3769,65
3905,65
1012,65
1729,65
2457,65
2953,65
3829,64
3809,64
3749,64
2398,64
2569,64
2692,64
3780,64
3425,64
3258,64
793,64
3656,64
804,64
3685,64
2795,64
3657,64
1458,63
3854,63
3692,63
3236,63
3455,63
3871,63
3813,63
3899,63
3019,63
3712,63
3291,63
3862,63
2922,63
1890,63
1579,62
2273,62
3845,62
1785,62
3868,62
1214,62
3857,62
865,62
3175,62
3634,62
2887,62
2539,62
3431,62
1261,62
3069,61
2705,61
2885,61
3836,61
2966,61
2600,61
3557,61
3014,61
1200,61
3701,61
3695,61
1604,61
3498,61
2586,61
1408,61
3364,61
3747,60
2958,60
3803,60
3724,60
616,60
588,60
3031,60
1989,60
3737,60
3460,60
3640,60
2585,60
3380,60
1025,60
2871,60
3772,59
1302,59
3213,59
3349,59
3127,59
2038,59
32,59
1754,59
2421,59
3354,59
3783,59
3241,59
2218,59
3678,59
1257,59
3900,59
2055,59
3388,59
3768,58
3149,58
3202,58
3653,58
2110,58
3542,58
3654,58
846,58
2890,58
1594,58
2191,58
3490,58
2753,57
840,57
426,57
1848,57
3872,57
3728,57
407,57
3669,57
3873,56
3886,56
3296,56
3477,56
1923,56
756,56
3056,56
3698,56
2982,56
2884,56
559,56
3085,56
3475,56
3799,56
1427,56
3744,56
3264,55
3341,55
827,55
3677,55
3447,55
3547,55
3714,55
3515,55
3882,55
3696,54
3377,54
771,54
3284,54
3848,54
962,54
2637,54
3446,54
2608,54
3869,54
2002,54
2434,54
1278,54
2940,53
3272,53
3756,53
3711,53
3883,53
1225,53
3903,53
3585,53
1238,53
877,53
3423,52
3684,52
3112,52
3466,52
807,52
3831,52
2370,52
2150,52
3897,52
3346,52
2511,52
1819,52
3602,52
2910,52
798,52
94,52
3545,52
2509,52
3902,52
2377,52
3830,52
493,51
3754,51
2808,51
2365,51
3788,51
3317,51
3350,51
2652,51
3026,51
3319,51
3875,51
2274,51
3630,51
3519,51
524,51
3600,50
3798,50
1293,50
3158,50
2943,50
2947,50
873,50
2567,50
3605,50
1763,50
3489,50
2713,50
3666,50
819,50
3480,50
3726,50
2628,49
3690,49
3479,49
1530,49
2581,49
1864,49
2019,49
1429,49
2145,49
3729,49
2492,49
3293,48
847,48
3658,48
3777,48
3615,48
1032,48
3289,48
3773,48
3443,48
3687,48
3607,48
188,48
3655,48
3339,48
1922,48
3704,48
1020,47
3693,47
2292,47
3791,47
3571,47
3645,47
3894,46
3637,46
3470,46
3316,46
3827,46
3746,46
3352,46
2862,46
3713,46
2952,46
1207,46
3719,46
3573,45
1621,45
2314,45
3770,45
3895,45
3856,45
3244,45
3896,45
3067,45
560,45
3839,45
2588,45
1888,45
2169,44
3535,44
1903,44
1791,44
3635,44
3024,44
3838,44
2220,44
3147,43
3908,43
2430,43
1283,43
3818,43
1469,42
2075,42
3784,42
1162,42
2945,42
2599,42
2162,41
3327,41
3193,41
2460,41
3739,41
2605,41
1655,41
3227,41
459,41
561,40
3459,40
3853,40
3885,40
3915,40
2784,40
3408,39
3794,39
3844,39
3300,39
3308,39
3911,39
2842,38
3633,38
3318,38
3823,38
3636,38
3631,38
2097,38
3433,38
3874,38
3877,37
3879,37
3821,37
3816,37
3401,37
1749,37
3558,37
3002,37
3672,37
3792,37
3648,37
3075,36
3824,36
3889,36
3518,36
3849,35
3878,35
3539,34
3417,34
3592,34
3859,34
3392,34
931,34
3281,34
3132,33
503,33
3495,33
1818,33
3039,33
567,32
3790,32
3536,32
2734,32
3584,32
1282,32
3509,32
2799,32
3120,32
3251,31
3543,31
3278,31
3890,31
3775,31
3034,31
128,31
3143,31
3527,31
3301,30
2729,30
3481,30
3524,30
3814,30
3866,30
3917,30
3260,29
3870,29
3560,29
3910,29
3855,29
3884,28
3721,28
2333,28
3722,28
3456,28
380,28
3771,27
3215,27
2978,27
3359,27
3413,27
3919,27
3587,27
3738,27
3090,27
3916,26
3589,26
3386,26
3748,26
3767,26
3805,25
1865,25
3891,25
3650,25
3909,25
3434,25
3347,24
2876,24
3913,24
2376,24
3840,24
3887,24
2704,23
3280,23
3155,23
3892,22
3912,22
3642,22
1128,22
3881,22
3822,21
3901,21
3863,21
3858,21
3204,21
3760,20
1712,20
3742,19
3918,18
3160,18
3476,18
1774,17
3810,17
367,17
